id,title,type,url,publisher,published_date,retrieved_at,company_id,period,language
source_sec_klac_2026_10q,KLA Corporation latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/319201/000031920126000016/klac-20260331.htm,U.S. Securities and Exchange Commission,2026-04-30,2026-07-05,US_KLAC,2026,en-US
source_sec_adi_submissions,ADI SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000006281.json,U.S. Securities and Exchange Commission,,2026-07-05,US_ADI,2026,en-US
source_sec_adi_2025_10k,"Analog Devices, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/6281/000000628125000153/adi-20251101.htm,U.S. Securities and Exchange Commission,2025-11-25,2026-07-05,US_ADI,2025,en-US
source_sec_adi_2026_10q,"Analog Devices, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/6281/000000628126000052/adi-20260502.htm,U.S. Securities and Exchange Commission,2026-05-20,2026-07-05,US_ADI,2026,en-US
source_sec_mrvl_submissions,MRVL SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001835632.json,U.S. Securities and Exchange Commission,,2026-07-05,US_MRVL,2026,en-US
source_sec_mrvl_2026_10k,"Marvell Technology, Inc. latest SEC 10-K",annual_report,https://www.sec.gov/Archives/edgar/data/1835632/000183563226000011/mrvl-20260131.htm,U.S. Securities and Exchange Commission,2026-03-11,2026-07-05,US_MRVL,2026,en-US
source_sec_mrvl_2026_10q,"Marvell Technology, Inc. latest SEC 10-Q",financial_report,https://www.sec.gov/Archives/edgar/data/1835632/000183563226000019/mrvl-20260502.htm,U.S. Securities and Exchange Commission,2026-05-28,2026-07-05,US_MRVL,2026,en-US
source_sec_mchp_submissions,MCHP SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0000827054.json,U.S. Securities and Exchange Commission,,2026-07-05,US_MCHP,2026,en-US
source_sec_mchp_2026_10k,Microchip Technology Incorporated latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/827054/000082705426000016/mchp-20260331.htm,U.S. Securities and Exchange Commission,2026-05-21,2026-07-05,US_MCHP,2026,en-US
source_sec_mchp_2025_10q,Microchip Technology Incorporated latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/827054/000082705426000009/mchp-20251231.htm,U.S. Securities and Exchange Commission,2026-02-05,2026-07-05,US_MCHP,2025,en-US
source_sec_pltr_submissions,PLTR SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001321655.json,U.S. Securities and Exchange Commission,,2026-07-05,US_PLTR,2026,en-US
source_sec_pltr_2025_10k,Palantir Technologies Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000011/pltr-20251231.htm,U.S. Securities and Exchange Commission,2026-02-17,2026-07-05,US_PLTR,2025,en-US
source_sec_pltr_2026_10q,Palantir Technologies Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/1321655/000132165526000028/pltr-20260331.htm,U.S. Securities and Exchange Commission,2026-05-05,2026-07-05,US_PLTR,2026,en-US
source_sec_snow_submissions,SNOW SEC submissions JSON,exchange_data,https://data.sec.gov/submissions/CIK0001640147.json,U.S. Securities and Exchange Commission,,2026-07-05,US_SNOW,2026,en-US
source_sec_snow_2026_10k,Snowflake Inc. latest SEC 10-K,annual_report,https://www.sec.gov/Archives/edgar/data/1640147/000164014726000008/snow-20260131.htm,U.S. Securities and Exchange Commission,2026-03-20,2026-07-05,US_SNOW,2026,en-US
source_sec_snow_2026_10q,Snowflake Inc. latest SEC 10-Q,financial_report,https://www.sec.gov/Archives/edgar/data/1640147/000164014726000030/snow-20260430.htm,U.S. Securities and Exchange Commission,2026-05-29,2026-07-05,US_SNOW,2026,en-US
